Simülasyon süresi: 100 sn
Müşteri gelme aralığı: 4 sn
Tek seferde gelen toplam müşteri sayısı: 7
Tek seferde gelen önemli müşteri sayısı: 7

Yapılan toplam hesaplama sayısı: 4312
1) Masa sayısı: 1 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 10 | Kazanç: 7
1837) Masa sayısı: 19 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 105
1838) Masa sayısı: 19 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 127
1839) Masa sayısı: 19 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 126
1840) Masa sayısı: 19 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 125
1841) Masa sayısı: 19 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 124
1842) Masa sayısı: 19 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 14
1843) Masa sayısı: 19 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 59
1844) Masa sayısı: 19 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 104
1845) Masa sayısı: 19 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 126
1846) Masa sayısı: 19 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 125
1847) Masa sayısı: 19 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 124
1848) Masa sayısı: 19 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 123
1849) Masa sayısı: 19 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 13
1850) Masa sayısı: 19 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 58
1851) Masa sayısı: 19 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 103
1852) Masa sayısı: 19 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 125
1853) Masa sayısı: 19 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 124
1854) Masa sayısı: 19 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 123
1855) Masa sayısı: 19 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 122
1856) Masa sayısı: 19 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 12
1857) Masa sayısı: 19 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 57
1858) Masa sayısı: 19 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 102
1859) Masa sayısı: 19 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 124
1860) Masa sayısı: 19 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 123
1861) Masa sayısı: 19 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 122
1862) Masa sayısı: 19 | Garson sayısı: 14 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 121
1863) Masa sayısı: 20 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 31 | Kazanç: 9
1864) Masa sayısı: 20 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 31 | Kazanç: 8
1865) Masa sayısı: 20 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 31 | Kazanç: 7
1866) Masa sayısı: 20 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 31 | Kazanç: 6
1867) Masa sayısı: 20 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 31 | Kazanç: 5
1868) Masa sayısı: 20 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 31 | Kazanç: 4
1869) Masa sayısı: 20 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 31 | Kazanç: 3
1870) Masa sayısı: 20 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 23
1871) Masa sayısı: 20 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 62 | Kazanç: 38
1872) Masa sayısı: 20 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 62 | Kazanç: 37
1873) Masa sayısı: 20 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 62 | Kazanç: 36
1874) Masa sayısı: 20 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 62 | Kazanç: 35
1875) Masa sayısı: 20 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 62 | Kazanç: 34
1876) Masa sayısı: 20 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 62 | Kazanç: 33
1877) Masa sayısı: 20 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 22
1878) Masa sayısı: 20 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 91 | Kazanç: 66
1879) Masa sayısı: 20 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 93 | Kazanç: 67
1880) Masa sayısı: 20 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 93 | Kazanç: 66
1881) Masa sayısı: 20 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 93 | Kazanç: 65
1882) Masa sayısı: 20 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 93 | Kazanç: 64
1883) Masa sayısı: 20 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 93 | Kazanç: 63
1884) Masa sayısı: 20 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 21
1885) Masa sayısı: 20 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 66
1886) Masa sayısı: 20 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 122 | Kazanç: 95
1887) Masa sayısı: 20 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 123 | Kazanç: 95
1888) Masa sayısı: 20 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 123 | Kazanç: 94
1889) Masa sayısı: 20 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 123 | Kazanç: 93
1890) Masa sayısı: 20 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 123 | Kazanç: 92
1891) Masa sayısı: 20 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 20
1892) Masa sayısı: 20 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 65
1893) Masa sayısı: 20 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 137 | Kazanç: 109
1894) Masa sayısı: 20 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 152 | Kazanç: 123
1895) Masa sayısı: 20 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 152 | Kazanç: 122
1896) Masa sayısı: 20 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 152 | Kazanç: 121
1897) Masa sayısı: 20 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 152 | Kazanç: 120
1898) Masa sayısı: 20 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 19
1899) Masa sayısı: 20 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 64
1900) Masa sayısı: 20 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 109
1901) Masa sayısı: 20 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 160 | Kazanç: 130
1902) Masa sayısı: 20 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 160 | Kazanç: 129
1903) Masa sayısı: 20 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 160 | Kazanç: 128
1904) Masa sayısı: 20 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 160 | Kazanç: 127
1905) Masa sayısı: 20 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 18
1906) Masa sayısı: 20 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 63
1907) Masa sayısı: 20 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 108
1908) Masa sayısı: 20 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 130
1909) Masa sayısı: 20 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 129
1910) Masa sayısı: 20 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 128
1911) Masa sayısı: 20 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 127
1912) Masa sayısı: 20 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 17
1913) Masa sayısı: 20 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 62
1914) Masa sayısı: 20 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 107
1915) Masa sayısı: 20 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 129
1916) Masa sayısı: 20 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 128
1917) Masa sayısı: 20 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 127
1918) Masa sayısı: 20 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 126
1919) Masa sayısı: 20 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 16
1920) Masa sayısı: 20 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 61
1921) Masa sayısı: 20 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 106
1922) Masa sayısı: 20 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 128
1923) Masa sayısı: 20 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 127
1924) Masa sayısı: 20 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 126
1925) Masa sayısı: 20 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 125
1926) Masa sayısı: 20 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 15
1927) Masa sayısı: 20 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 60
1928) Masa sayısı: 20 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 105
1929) Masa sayısı: 20 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 127
1930) Masa sayısı: 20 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 126
1931) Masa sayısı: 20 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 125
1932) Masa sayısı: 20 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 124
1933) Masa sayısı: 20 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 14
1934) Masa sayısı: 20 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 59
1935) Masa sayısı: 20 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 104
1936) Masa sayısı: 20 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 126
1937) Masa sayısı: 20 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 125
1938) Masa sayısı: 20 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 124
1939) Masa sayısı: 20 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 123
1940) Masa sayısı: 20 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 13
1941) Masa sayısı: 20 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 58
1942) Masa sayısı: 20 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 103
1943) Masa sayısı: 20 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 125
1944) Masa sayısı: 20 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 124
1945) Masa sayısı: 20 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 123
1946) Masa sayısı: 20 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 122
1947) Masa sayısı: 20 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 12
1948) Masa sayısı: 20 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 57
1949) Masa sayısı: 20 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 102
1950) Masa sayısı: 20 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 124
1951) Masa sayısı: 20 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 123
1952) Masa sayısı: 20 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 122
1953) Masa sayısı: 20 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 121
1954) Masa sayısı: 20 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 11
1955) Masa sayısı: 20 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 56
1956) Masa sayısı: 20 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 101
1957) Masa sayısı: 20 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 123
1958) Masa sayısı: 20 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 122
1959) Masa sayısı: 20 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 121
1960) Masa sayısı: 20 | Garson sayısı: 14 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 120
1961) Masa sayısı: 21 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 31 | Kazanç: 8
1962) Masa sayısı: 21 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 31 | Kazanç: 7
1963) Masa sayısı: 21 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 31 | Kazanç: 6
1964) Masa sayısı: 21 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 31 | Kazanç: 5
1965) Masa sayısı: 21 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 31 | Kazanç: 4
1966) Masa sayısı: 21 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 31 | Kazanç: 3
1967) Masa sayısı: 21 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 31 | Kazanç: 2
1968) Masa sayısı: 21 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 22
1969) Masa sayısı: 21 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 62 | Kazanç: 37
1970) Masa sayısı: 21 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 62 | Kazanç: 36
1971) Masa sayısı: 21 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 62 | Kazanç: 35
1972) Masa sayısı: 21 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 62 | Kazanç: 34
1973) Masa sayısı: 21 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 62 | Kazanç: 33
1974) Masa sayısı: 21 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 62 | Kazanç: 32
1975) Masa sayısı: 21 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 21
1976) Masa sayısı: 21 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 91 | Kazanç: 65
1977) Masa sayısı: 21 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 93 | Kazanç: 66
1978) Masa sayısı: 21 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 93 | Kazanç: 65
1979) Masa sayısı: 21 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 93 | Kazanç: 64
1980) Masa sayısı: 21 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 93 | Kazanç: 63
1981) Masa sayısı: 21 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 93 | Kazanç: 62
1982) Masa sayısı: 21 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 20
1983) Masa sayısı: 21 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 65
1984) Masa sayısı: 21 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 122 | Kazanç: 94
1985) Masa sayısı: 21 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 123 | Kazanç: 94
1986) Masa sayısı: 21 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 123 | Kazanç: 93
1987) Masa sayısı: 21 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 123 | Kazanç: 92
1988) Masa sayısı: 21 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 123 | Kazanç: 91
1989) Masa sayısı: 21 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 19
1990) Masa sayısı: 21 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 64
1991) Masa sayısı: 21 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 137 | Kazanç: 108
1992) Masa sayısı: 21 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 152 | Kazanç: 122
1993) Masa sayısı: 21 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 152 | Kazanç: 121
1994) Masa sayısı: 21 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 152 | Kazanç: 120
1995) Masa sayısı: 21 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 152 | Kazanç: 119
1996) Masa sayısı: 21 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 18
1997) Masa sayısı: 21 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 63
1998) Masa sayısı: 21 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 108
1999) Masa sayısı: 21 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 160 | Kazanç: 129
2000) Masa sayısı: 21 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 160 | Kazanç: 128
2001) Masa sayısı: 21 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 160 | Kazanç: 127
2002) Masa sayısı: 21 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 160 | Kazanç: 126
2003) Masa sayısı: 21 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 17
2004) Masa sayısı: 21 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 62
2005) Masa sayısı: 21 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 107
2006) Masa sayısı: 21 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 129
2007) Masa sayısı: 21 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 128
2008) Masa sayısı: 21 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 127
2009) Masa sayısı: 21 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 126
2010) Masa sayısı: 21 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 16
2011) Masa sayısı: 21 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 61
2012) Masa sayısı: 21 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 106
2013) Masa sayısı: 21 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 128
2014) Masa sayısı: 21 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 127
2015) Masa sayısı: 21 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 126
2016) Masa sayısı: 21 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 125
2017) Masa sayısı: 21 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 15
2018) Masa sayısı: 21 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 60
2019) Masa sayısı: 21 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 105
2020) Masa sayısı: 21 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 127
2021) Masa sayısı: 21 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 126
2022) Masa sayısı: 21 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 125
2023) Masa sayısı: 21 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 124
2024) Masa sayısı: 21 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 14
2025) Masa sayısı: 21 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 59
2026) Masa sayısı: 21 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 104
2027) Masa sayısı: 21 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 126
2028) Masa sayısı: 21 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 125
2029) Masa sayısı: 21 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 124
2030) Masa sayısı: 21 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 123
2031) Masa sayısı: 21 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 13
2032) Masa sayısı: 21 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 58
2033) Masa sayısı: 21 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 103
2034) Masa sayısı: 21 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 125
2035) Masa sayısı: 21 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 124
2036) Masa sayısı: 21 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 123
2037) Masa sayısı: 21 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 122
2038) Masa sayısı: 21 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 12
2039) Masa sayısı: 21 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 57
2040) Masa sayısı: 21 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 102
2041) Masa sayısı: 21 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 124
2042) Masa sayısı: 21 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 123
2043) Masa sayısı: 21 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 122
2044) Masa sayısı: 21 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 121
2045) Masa sayısı: 21 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 11
2046) Masa sayısı: 21 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 56
2047) Masa sayısı: 21 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 101
2048) Masa sayısı: 21 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 123
2049) Masa sayısı: 21 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 122
2050) Masa sayısı: 21 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 121
2051) Masa sayısı: 21 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 120
2052) Masa sayısı: 21 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 10
